Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 3",lapyrus,Male,"ne?er past grief, till he be past his breath.",time,spatial,emotions,breathing,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 3",lapyrus,Male,may the earth swallow me.,nature,food,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus & tymethes,Male,I?ll have thee merry. As your son and heir at his father?s funeral.,emotions,familial,politics,death,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus,Male,"For ?tis not watch nor ward keeps woman chaste, If honour?s watch in her mind be not placed.",military,preservation,women,sexuality,character traits & nature,mental faculty & state,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes,Male,Right [the utterance] oracle! ,language,religion,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes,Male,"Hunger and lust will break through flesh and stones, ",food,sexuality,violence,anatomy,materials,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes,Male,"[Hunger and lust] And like a whirlwind blows ope castle doors, ",food,sexuality,nature,violence,spatial,architecture,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus,Male,"lock their wives from all men but their men? Make ?em their keepers, to prevent some greater. So oft it happens to the poor?s relief: Keepers eat venison, when their lords eat beef.",preservation,matrimony,men,social status,economics,sexuality,food
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,Honour of beauty! There man?s wishes rise. ,recognition,appearance,men,mental faculty & state,physical activities,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,Grace and perfection lighten from her eyes;,character traits & nature,light,anatomy,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,Amazement is shot through me.,mental faculty & state,violence,spatial,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,I never knew the force of a desire Until this minute struck within my blood.,time,mental faculty & state,sexuality,violence,spatial,anatomy,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,I fear one look was destined to undo me.,emotions,quantities,sensations,mystical,destruction,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus ,Male,"A courtier, And forget your first weapon? Go and salute",politics,mental faculty & state,weapons,greetings,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,All hopes killed in their blossom.,emotions,violence,nature,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus ,Male,Duty binds me.,devotion,incarcetation,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"My mind walks yonder, ",mental faculty & state,movement,spatial,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,but susp?ct walks here.,mental faculy & state,movement,spatial,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,"The devil?s on that side and engrosses all, Smiles, favours, common courtesies",religion,spatial,economics,facial expressions,social relations,etiquette,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,How contempt ill fortune does pursue!,derision,mystical,hunting,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tymethes ,Male,I get that flame Which nothing but cold death can quench or tame.?,fire,temperature,death,consumption,education,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",zenarchus ,Male,Music of mind to the Queen.,music,mental faculty & state,politics,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"heart, take heed: ",anatomy,danger,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,when he [wise] loves; he?s then in folly?s power.,character traits & nature,emotions,mental faculty & state,social relations,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"The fears and dangers that most threaten me Live in the party that I must enjoy,",emotions,danger,life,social relations,sexuality,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"make my shame The politic engine to [beat down] her name, ",etiquette,deception,violence,language,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,And from thence [the woman] force a way to the King?s ears.,women,violence,spatial,politics,anatomy,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tyrant,Male,"Like dial needles they [women] wave every way,",nautical,women,movement,spatial,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tyrant,Male,And [women] must be throughly taught to be kept right And point to none but to their lord?s delight.,women,education,preservation,spatial,matrimony,sexuality,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"Your nights are music, ",darkness,music,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,your words are charms.,language,mystical,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",tyrant,Male,"Kiss me again, fair Thetis [wife].",sexuality,myth,matrimony,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"All's not straight in my lady. She hath certain crooked cogitations, if a man had the liberty to search ?em.",spatial,social status,mental faculy & state,men,social relations,discovering,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"my mettle, and what it yields to an ounce. ",character traits & nature,economics,weight,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"that stand her smock-sentinels but would venture a joint to do her any pleasurable service,",sexuality,clothes,military,danger,anatomy,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"sparks fly not downward, No more this r?ceived fancy",light,movement,spatial,emotions,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"There?s but a plank on which I run to hell, Yet were?t thrice narrower I should venture on.",architecture,movement,religion,quantities,spatial,danger,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,hurt your oath.,violence,language,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,I may look for my brains in my boots,discovering,anatomy,clothes,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"A stranger? There?s a hundred deaths i?th? very name, ",social relations,quantities,death,language,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,Love forgets all things but its proper objects [wooed].,emotions,mental faculty & state,etiquette,courting,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"spidercatching, smock-wrapped gentleman?",animals,hunting,clothes,women,social status,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,for not enjoying him I die.,sexuality,death,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"Then, since in my desire such horrors move, I?ll die no other than the death of love.",emotions,movement,death,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"like a gentleman, every inch of him, and will perform the office of a gentleman:",social status ,size,sexuality,labor,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",queen,Female,"As now with gold, with honours we?ll requite.",economics,social status,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,"There?s no faculty, say I, like a pander, ",eduction,sexuality,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 1, S 4",roxano,Male,I am one step higher; This office makes a gentleman a squire. ,spatial,labor,social status ,sexuality,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",first shephered & clown,Male,"are the pits digged? -Ay, and as deep as an usurer?s conscience,",hunting,spatial,economics,ethics,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",second shepherd ,Male,[the usurer]?twill devour a widow and three orphans at a breakfast,economics,food,quantities,familial,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,all those whoreson muttonmongers the wolves,sexuality,economics,food,animals,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"They [the wolves] should be he-wolves by their loving mutton, ",animals,men,emotions,food,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"But by their greediness they should be she-wolves,",economics,women,animals,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,For the belly of a she-wolf Is never satisfied till it be dammed up.,anatomy,women,animals,time,sexuality,hindrance,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"if all the earth were parchment, the sea ink, every stick a pen, and every knave a scrivener, they were not all able to write down the knaveries of she-wolves.",nature,materials,language,social status ,ethics,women,animals
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",first shephered & clown,Male,just as many sorts [of wolves] as there be knaves in the cards.,quantities,animals,social status,games & sports,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"there are your court-wolves, and those be foul eaters and clean drinkers",politics,animals,ethics,food,cleaning,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,The next are your country-wolves: nothing chokes them but plenty. ,geography,animals,privation,violence,economics,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"They [country-wolves] sing like sirens when corn goes out [expoted] by shipfulls, ",geography,animals,music,myth,food,economics,nautical
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,and [country-wolves] dance after no tune but after ?an angel a bushel?.,geography,animals,joviality,music,economics,weight,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",first shepherd ,Male,The halter take such corn-cutters!,violence,agriculture,medicine,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"you shall have Long Lane full of them [city-wolves]. They?ll feed upon any whore, carrion, thief, or anything.",urban,animals,food,sexuality,economics,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"Maws? Why, man, fiddlers have no better guts [than city-wolves]",anatomy,music,urban,animals,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown & secnod shepherd,Male,"[city-wolves] eat up a lord at three bites.  -Three bonds, you mean.",urban,animals,food,social status,quantities,economics,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"a young gentleman is swallowed whole, like a gudgeon [by the city-wolves]",life's cycle,social status,food,animals,urban,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"If the throat of his [city-wolf] conscience be sound, he?ll gulp down anything. ",anatomy,urban,animals,ethics,food,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,Five of your silken gallants are swallowed easier than a damask prune?,quantities,clothes,social status,food,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"for our city-wolves do so roll my young prodigal first in wax (which is soft), till he look like a gilded pill, wrap him up in satin (which is sleek), that he goes down without chewing, ",urban,animals,economics,material,medicine,clothes,food
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,"sea-wolf, a horrible ravener too: he has a belly as big as a ship, ",nautical,animals,food,anatomy,spatial,size,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 1",clown,Male,and [sea-wolf] devours as much silk at a gulp as would serve forty dozen tailors against a Christmas Day,nautical,animals,food,clothes,social relations,quantities,religion
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,"Foul monster-monger, who must live by that Which is thy own destruction",ethics,deformities,economics,destruction,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,why should men Be nature?s bond-slaves?,humanity,nature,judiciary,social status,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,Every creature else Comes freely to the table of the earth;,animals,social relations,food,nature,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,"What spiteful winds breathe here, ",feelings,nature,breatthing,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,that not a tree Spreads forth a friendly arm?,nature,assistance,anatomy,character traits & nature,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,The earth that bears you Like a proud mother scorns to give you food.,nature,reproduction,character traits & nature,familial,derision,food,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,"I now defy thee, starveling hunger.",derision,food,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,"Blessed tree, four lives grow in thy fruit. ",religion,nature,quantities,life,food,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,Some angel lay a list?ning ear To draw my cry up!,religion,sensations,anatomy,assistance,sounds,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",lapyrus,Male,"Mock not a man in woe: in a green wound Pour balsam, and not physic.",derision,emotions,colors,injuries,medicine,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",clown,Male,[knows] for a wolfish rascal that would have worried his own country.,mental faculty & state,animals,social status,feelings,politics,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 2",clown,Male,The devil [traitor] in the vault! ,religion,politics,hunting,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,The devil he [rival] is!,religion,social relations,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",amphridote,Female,You?ll make a hot suitor of him anon.,temperature,courting,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,He may be hot in th?end [hell]; ,temperature,death,religion,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,a kiss runs through his heart: I?ll make a thrust at him upon your lip.,sexuality,violence,anatomy,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",mazeres ,Male,they count how the day goes by kissing;,time,sexuality,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,"I?ve hit him in the gall; instead of blood, He sheds distractions, which are worse than wounds.",violence,anatomy,injuries,mental faculty & state,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",mazeres ,Male,They?re [slaves] weak and loose and like a rotten wall; Leaning on them may hazard my own fall.,social status ,physical attributes,consumption,architecture,assistance,danger,destruction
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",mazeres ,Male,cut off long journeys And tedious ways that run my hopes past breath:,violence,spatial,geography,consumption,physical activities,emotions,breathing
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",mazeres ,Male, I?ll take the plain roadway and hunt his death. ,spatial,hunting,death,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",tymethes ,Male,"When his frown begets earthquakes, ",facial expressions,reproduction,nature,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano ,Male,I challenge all disguises except drinking To hide me better; ,games & sport,theatre,food,concealment,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano ,Male,for that [drinking] indeed will thrust a white gentleman into a suit of mud.,food,violence,colors,social status,clothes,cleaning,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano ,Male,"a beggar, as puritanical as I appear. ",economics,religion,apperance ,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano ,Male,Else does there live no honesty but in lawyers.,life,character traits & nature,judiciary,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 3",roxano & tymethes,Male,Enjoy the sweetest treasure in a woman. -Always excepting but the tyrant?s gem.,sexuality,economics,women,privation,politics,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",king,Male,[treacheries] Inhuman monster!,politics,humanity,deformities,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,hearts that may be pierced with misery?s groans Sent from a fainting spirit,anatomy,violence,suffering,sounds,consumption,religion,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,prisoner to darkness!,incarceration,darkness,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",king,Male,"by night outstripped,",darkness,movement,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,There?s weight within keeps down my soul and me.,weight,spatial,preservation,religion,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",king,Male,One full strength more Makes our pains happy;,quantities,physical attributes,suffering,emotions,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,O that astonishment had left me dead!,mental faculty & state,privation,death,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,"Shame, sitting on my brow, weighs down my head.",emotions,physical activities,anatomy,weight,spatial,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 4",lapyrus,Male,Even thus the guilt of my abhorr?d sin Flashed in my face when I beheld the Queen.,judiciary,emotions,religion,nature,anatomy,sensations,politics
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 5",chorus,Male,the arms of death,anatomy,death,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 2, S 5",chorus,Male,the same hour Had been his grave that gives his life new power.,time,death,life,physical attributes,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,There?s not a hair to choose betwixt me and a pander,anatomy,mental faculty & state,sexuality,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,I could e?en gnaw feathers now to think of his downy felicity. ,food,animals,sleeping,emotions,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"a dairy wench, the very cream of my fortunes? ",food,women,social status,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"that he should bathe in nectar [food],",cleaning,food,religion,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"and I most unfortunate in [bath] buttermilk,",suffering,cleaning,food,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",mazeres,Male,"have I any power in thee? Do I move there, or any part of me Flow in thy blood?",social relations,spatial,movement,anatomy,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"Touch me then, [?] And try my mettle [metal].",sensations,economics,materials,character traits & nature,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",mazeres,Male,that fellow's my disease,social relations,medicine,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",mazeres,Male,He?s [enemy] like a prison chain shook in my ears.,social relations,incarcetation,sounds,anatomy,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",mazeres,Male,My honours and my dignities are dreams,social status,recognition,mental faculty & state,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"I shall, like many a bad lawyer, run my conscience upon the greatest fee:",judiciary,ethics,economics,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,He?s [counselor is] the King?s bosom:,politics,anatomy,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,he [counselor] blows his thoughts into him [the king]. ,politics,breathing,mental faculty & state,spatial,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,I had rather be torn with whirlwinds than fall into any of their [king and mazeres] furies.,violence,nature,physical activities,politics,emotions,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"play the knave, lay open this venery, betray him",theatre,social status,discovering,sexuality,social relations,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",mazeres,Male,Play honours to thy hand.,games & sport,recognition,anatomy,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",tymethes ,Male,and here?s blood apt enough to believe him.,anatomy,character traits & nature,mental faculty & state,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",tymethes & roxano ,Male,Ay but you?ll play the better jumper [sex] of the two; I shall not jump so near as you by a handful.,games & sport,physical activities,sexuality,spatial,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,folly is blind.,mental faculty & state,deformities,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"he loveth none With a true heart, that affects more than one.",emotions,privation,anatomy,sexuality,quantities,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"the better sports taste best i?th? night,",games & sports,food,darkness,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 1",roxano ,Male,"your sportive gallants? prize: Before they?ll lose their sport [sex], they?ll lose their eyes.",games & sport,social status,economics,sexuality,anatomy,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,O my fear-fighting blood! ,emotions,violence,anatomy,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",third servant,Male,For we are bound in duty to your bounty.,incarceration,devotion,character traits & nature,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,I pour my life into your breasts; ,food,life,spatial,anatomy,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,There [breasts] my doom or safety rests.,anatomy,destruction,danger,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,your hearts but just.,anatomy,character traits & nature,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,Like jewels all your vows I?ll wear.,economics,language,clothes,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,from our head to feet he?s so officious.,anatomy,devotion,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 2",queen,Female,No clock so true as love that strikes in fear. ,time,ethics,emotions,violece,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,How far lack I yet of my blind pilgrimage?,spatial,privation,deformities,religion,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,I walk in a vault all underground.,movement,nature,spatial,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,And now your long lost eyes again are found.,time,privation,anatomy,discovering,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,"Though it be night, ?tis morning to that night Which brought [accompanied] me hither.",darkness,light,social relations,spatial,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,these dumb tokens witness.,deformities,domestic,language,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,"Lecher, now beware [treason]. Securely sit and fearless quaff and eat: You?ll find sour sauce still, after your sweet meat.",sexuality,danger,politics,emotions,food,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,They [women] never do their easy sex more wrong Than when they [women] venture fame upon man?s tongue.,women,time,etiquette,danger,recognition,men,anatomy
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,pleasure?s feast.,sexuality,food,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,to woman The darkest path love treads is clear,women,darkness,spatial,emotions,movement,cleaning,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,"he plays The devil in a visor,",theatre,religion,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,"great men kill As flatterers stab, who laugh when they mean ill.",social status,violence,recognition,etiquette,ethics,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,My vengeance speaks me happy,violence,language,emotions,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",lady,Female,"doth commend This [the wine] to your heart,",recognition,food,anatomy,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,my abus?d wrath Pursues thy ruin in this dangerous path.,deception,emotions,hunting,destruction,danger,spatial,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,see her mind.,sensations,mental faculty & state,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,His thoughts are sweeter than the very meats before him.,mental faculty & state,food,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,"The wind and tide serve, [?] you have lighted Upon a sea of pleasure. Here?s your sail, sir, And your top streamer: a fair-wrought shirt and nightcap.",nature,social relations,movement,sexuality,nautical,clothes,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",tymethes ,Male,voyage of this [sexual encounter].,geography,sexuality,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",roxano ,Male,No clouds eclipse her bounty; she shines clear.,nature,concealment,character traits & nature,light,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,This night would make one blush thorough this visor.,darkness,facial expressions,theatre,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,"Like lightning in a tempest her lust shows, Or drinking drunk in thunder,",nature,sexuality,appearance,food,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,burning fury,fire,emotions,,,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,seal [the tyrant's] his vengeance on his reeking breast.,heraldry,politics,violence,anatomy,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 3, S 3",mazeres,Male,The next [vile] shall change him into fire and air. ,ethics,transformation,fire,nature,,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 1",tymethes ,Male,when mine eyes Received their liberty I was ne?er the nearer [to knowing].,anatomy,social relations,time,spatial,mental faculty & state,,
The Bloody Banquet,Tragedy,1610,Thomas Dekker,"A 4, S 1",mazeres,Male,a riper time Shall bring him forth.,agriculture,time,discovering,,,,
